Id,Income,Age,Experience,Married/Single,House_Ownership,Car_Ownership,Profession,CITY,STATE,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS,Risk_Flag
34253,436140,73,13,single,rented,no,Petroleum_Engineer,Shimla,Himachal_Pradesh,11,10,0
34262,5365286,26,12,single,rented,yes,Design_Engineer,Patiala,Punjab,7,12,0
34267,1650754,78,8,single,rented,no,Designer,Faridabad,Haryana,8,12,0
34282,242890,78,12,single,rented,no,Scientist,Karnal,Haryana,3,10,0
34294,4751315,26,16,single,rented,yes,Army_officer,Rohtak,Haryana,10,12,0
34301,7979699,47,15,married,rented,yes,Computer_operator,Karnal,Haryana,10,13,0
34310,151700,33,20,single,rented,no,Politician,Patiala,Punjab,6,13,1
34349,394382,64,6,single,rented,yes,Police_officer,Bathinda,Punjab,6,13,0
34357,2822867,52,16,single,rented,no,Artist,Srinagar,Jammu_and_Kashmir,6,14,0
34359,5899823,46,8,married,rented,no,Architect,Faridabad,Haryana,8,13,0
34386,831249,75,8,single,rented,no,Aviator,Bathinda,Punjab,8,11,0
34397,9962662,79,19,single,rented,no,Microbiologist,Amritsar,Punjab,7,11,0
34415,600473,24,11,single,rented,no,Analyst,Faridabad,Haryana,6,14,1
34418,1478769,22,14,single,rented,no,Secretary,Shimla,Himachal_Pradesh,8,12,0
34431,6913078,38,14,married,rented,no,Aviator,Sirsa,Haryana,3,14,1
34434,5047941,36,14,single,rented,no,Consultant,Jalandhar,Punjab,7,12,0
34475,4343535,26,15,married,norent_noown,no,Hotel_Manager,Amritsar,Punjab,11,14,0
34540,732443,65,4,single,rented,no,Physician,Karnal,Haryana,4,14,0
34541,3582731,54,2,single,rented,no,Magistrate,Haridwar,Uttarakhand,2,14,0
34551,4745314,61,18,married,rented,no,Computer_operator,Rohtak,Haryana,4,14,0
34562,1369446,59,3,single,rented,no,Police_officer,Bathinda,Punjab,3,11,1
34568,3306272,60,3,single,owned,no,Police_officer,Sonipat,Haryana,3,13,0
34578,7644982,24,1,single,rented,no,Scientist,Faridabad,Haryana,1,11,1
34595,4829059,59,17,married,rented,no,Geologist,Phagwara,Punjab,11,13,0
34638,2240230,31,3,married,rented,no,Surveyor,Bhiwani,Haryana,3,12,0
34655,7724617,25,0,single,rented,no,Computer_hardware_engineer,Dehradun,Uttarakhand,0,13,0
34658,3671761,29,18,single,rented,yes,Scientist,Dehradun,Uttarakhand,3,14,0
34669,6203334,28,12,single,rented,no,Microbiologist,Karnal,Haryana,6,13,0
34673,5486340,61,13,single,rented,no,Comedian,Jalandhar,Punjab,12,11,0
34693,1662067,31,14,single,rented,yes,Technical_writer,Sirsa,Haryana,7,10,0
34696,9112796,27,5,single,rented,yes,Statistician,Haridwar,Uttarakhand,5,12,0
34742,7319293,40,6,single,rented,no,Designer,Phagwara,Punjab,4,14,0
34746,291391,33,8,single,rented,no,Technical_writer,Bhiwani,Haryana,6,13,1
34763,882249,36,14,single,owned,no,Dentist,Phagwara,Punjab,12,13,0
34765,3117744,55,18,single,rented,no,Flight_attendant,Amritsar,Punjab,7,12,0
34777,8723870,71,16,single,rented,no,Analyst,Panchkula,Haryana,14,13,0
34795,6554261,44,12,single,rented,no,Consultant,Panchkula,Haryana,12,10,0
34815,659529,60,10,single,rented,no,Civil_engineer,Srinagar,Jammu_and_Kashmir,8,10,0
34817,3689673,43,11,single,rented,no,Librarian,Gurgaon,Haryana,11,13,0
34820,1877926,52,16,single,rented,no,Fashion_Designer,Bhiwani,Haryana,14,13,0
34827,7171033,68,19,married,rented,no,Computer_operator,Jalandhar,Punjab,4,10,0
34842,6108808,76,16,married,rented,no,Computer_hardware_engineer,Panipat,Haryana,3,12,0
34846,6563391,42,9,married,rented,no,Mechanical_engineer,Faridabad,Haryana,9,12,0
34853,3106207,66,6,single,rented,no,Petroleum_Engineer,Sirsa,Haryana,4,10,0
34869,8393068,61,15,married,rented,no,Lawyer,Srinagar,Jammu_and_Kashmir,6,14,0
34878,9409023,43,5,single,rented,no,Police_officer,Rohtak,Haryana,4,11,0
34892,1589605,46,13,single,rented,no,Architect,Ambala,Haryana,9,10,1
34936,2153305,21,11,single,rented,yes,Computer_hardware_engineer,Shimla,Himachal_Pradesh,11,14,0
34952,6588127,76,5,single,rented,no,Technician,Bhiwani,Haryana,5,10,1
34959,6010140,75,15,single,rented,yes,Fashion_Designer,Jalandhar,Punjab,9,10,1
34962,490369,23,7,single,rented,yes,Analyst,Jalandhar,Punjab,6,14,1
35008,3125040,56,12,single,rented,no,Drafter,Sirsa,Haryana,11,13,0
35017,3917443,27,4,single,rented,no,Geologist,Amritsar,Punjab,4,13,0
35027,8249799,42,19,single,rented,no,Web_designer,Panipat,Haryana,12,10,0
35050,1612818,79,10,single,rented,no,Lawyer,Sonipat,Haryana,10,11,1
35074,66912,27,10,married,rented,no,Software_Developer,Jalandhar,Punjab,10,14,0
35084,4275801,78,8,married,rented,yes,Computer_hardware_engineer,Amritsar,Punjab,3,11,0
35086,3671933,78,18,single,rented,no,Financial_Analyst,Ambala,Haryana,12,12,0
35088,3599124,47,2,single,rented,yes,Psychologist,Panchkula,Haryana,2,14,0
35114,1020342,37,14,single,rented,no,Official,Bhiwani,Haryana,9,11,0
35147,170128,29,17,single,rented,no,Analyst,Ambala,Haryana,12,12,0
35172,3816048,55,1,single,rented,no,Chemical_engineer,Sirsa,Haryana,1,14,0
35177,2549997,51,15,married,rented,no,Statistician,Faridabad,Haryana,13,14,1
35186,3204106,27,17,single,rented,no,Magistrate,Ludhiana,Punjab,7,12,0
35218,4145448,50,4,single,rented,no,Official,Srinagar,Jammu_and_Kashmir,4,12,1
35231,5542629,22,16,single,rented,no,Technology_specialist,Ludhiana,Punjab,3,13,0
35251,2003507,61,5,single,rented,no,Dentist,Faridabad,Haryana,3,10,0
35283,8856107,53,20,single,rented,no,Civil_engineer,Panchkula,Haryana,8,12,0
35321,8019114,73,17,single,rented,no,Artist,Srinagar,Jammu_and_Kashmir,9,14,0
35331,9202245,74,16,single,rented,yes,Financial_Analyst,Sirsa,Haryana,13,12,0
35364,4190150,31,4,single,rented,no,Air_traffic_controller,Phagwara,Punjab,4,12,1
35376,5737594,26,11,single,rented,no,Lawyer,Gurgaon,Haryana,10,12,1
35426,8502580,66,5,single,rented,yes,Chemical_engineer,Sonipat,Haryana,5,10,0
35437,8165921,51,20,single,rented,no,Chartered_Accountant,Karnal,Haryana,11,14,0
35438,1902407,68,11,single,rented,no,Design_Engineer,Bathinda,Punjab,11,10,0
35450,326917,31,20,single,rented,no,Industrial_Engineer,Dehradun,Uttarakhand,11,10,0
35468,962072,25,14,single,rented,yes,Consultant,Phagwara,Punjab,4,11,0
35484,729340,57,13,single,rented,no,Lawyer,Dehradun,Uttarakhand,13,10,0
35489,3169984,29,1,single,rented,no,Politician,Haridwar,Uttarakhand,1,11,0
35496,6000177,70,1,single,rented,no,Hotel_Manager,Faridabad,Haryana,1,14,0
35510,7982817,60,6,single,rented,yes,Psychologist,Bhiwani,Haryana,5,14,0
35522,7360578,26,6,married,rented,yes,Scientist,Faridabad,Haryana,6,10,0
35554,7089126,76,14,single,rented,no,Engineer,Panchkula,Haryana,5,12,0
35559,1739250,29,3,single,rented,no,Psychologist,Bhiwani,Haryana,3,11,0
35564,3316589,76,6,single,rented,no,Police_officer,Gurgaon,Haryana,3,14,0
35567,582273,64,14,single,rented,no,Dentist,Karnal,Haryana,3,13,0
35572,7757947,62,5,single,rented,no,Air_traffic_controller,Shimla,Himachal_Pradesh,4,13,1
35574,7273604,27,9,single,rented,yes,Chemical_engineer,Faridabad,Haryana,9,14,0
35607,5920246,75,13,single,rented,yes,Technology_specialist,Bathinda,Punjab,13,13,0
35630,8342442,30,17,single,rented,no,Chemical_engineer,Jammu[16],Jammu_and_Kashmir,11,10,1
35659,9312068,23,0,single,rented,no,Industrial_Engineer,Panipat,Haryana,0,11,0
35687,7128746,79,4,single,rented,no,Magistrate,Amritsar,Punjab,4,11,0
35690,1200485,63,16,single,owned,no,Industrial_Engineer,Gurgaon,Haryana,4,14,0
35700,3315193,64,16,single,rented,no,Engineer,Phagwara,Punjab,6,12,0
35716,2577341,48,7,single,rented,yes,Software_Developer,Sirsa,Haryana,7,11,0
35727,383685,58,4,single,rented,no,Lawyer,Panchkula,Haryana,4,10,0
35740,9604465,45,12,married,rented,yes,Designer,Shimla,Himachal_Pradesh,6,12,0
35742,8996000,75,14,single,rented,yes,Air_traffic_controller,Srinagar,Jammu_and_Kashmir,9,11,0
35765,5828170,66,17,single,rented,no,Petroleum_Engineer,Ludhiana,Punjab,14,14,0
35768,8047392,61,2,single,rented,no,Graphic_Designer,Phagwara,Punjab,2,14,1
35802,1350358,39,11,single,rented,no,Librarian,Gurgaon,Haryana,11,14,0
35804,4220551,79,1,single,rented,no,Surveyor,Gurgaon,Haryana,1,14,0
35837,6597082,50,10,single,rented,yes,Magistrate,Jammu[16],Jammu_and_Kashmir,3,11,0
35845,6370366,59,2,single,rented,yes,Graphic_Designer,Yamunanagar,Haryana,2,13,0
35860,2602671,59,2,single,rented,yes,Design_Engineer,Bathinda,Punjab,2,11,0
35862,4055817,39,14,single,rented,no,Drafter,Gurgaon,Haryana,4,14,0
35895,790606,32,8,single,norent_noown,yes,Architect,Dehradun,Uttarakhand,8,12,0
35905,2487718,24,12,single,owned,no,Police_officer,Ludhiana,Punjab,10,11,0
35943,6466004,66,16,single,rented,yes,Petroleum_Engineer,Phagwara,Punjab,11,13,0
35976,8344782,77,16,single,rented,no,Scientist,Rohtak,Haryana,12,10,0
35979,9282657,57,17,single,rented,no,Web_designer,Sonipat,Haryana,3,14,0
35986,6569934,72,9,single,rented,yes,Comedian,Panipat,Haryana,3,14,1
36008,3267322,37,9,single,rented,yes,Statistician,Gurgaon,Haryana,9,10,0
36037,3071743,59,16,single,norent_noown,yes,Magistrate,Srinagar,Jammu_and_Kashmir,10,14,0
36041,4325297,26,19,single,rented,no,Comedian,Jalandhar,Punjab,11,10,0
36097,874408,47,18,single,rented,no,Chef,Bhiwani,Haryana,3,11,0
36105,972023,37,6,single,rented,yes,Designer,Yamunanagar,Haryana,5,11,1
36137,1232691,43,9,single,rented,yes,Mechanical_engineer,Srinagar,Jammu_and_Kashmir,9,11,0
36150,1779655,74,8,single,rented,no,Technician,Yamunanagar,Haryana,7,12,0
36179,1230362,67,7,single,rented,no,Software_Developer,Haridwar,Uttarakhand,7,10,0
36180,4643972,36,9,single,rented,no,Flight_attendant,Sonipat,Haryana,3,13,0
36184,1696344,31,18,single,rented,no,Librarian,Amritsar,Punjab,13,10,0
36202,7083559,52,10,single,rented,no,Computer_operator,Bathinda,Punjab,5,13,0
36216,4212878,28,10,single,rented,yes,Chemical_engineer,Patiala,Punjab,7,14,0
36219,3423010,74,3,single,rented,yes,Computer_hardware_engineer,Dehradun,Uttarakhand,3,10,0
36222,78418,35,18,single,rented,no,Air_traffic_controller,Bathinda,Punjab,12,12,0
36232,7773050,59,19,single,rented,no,Magistrate,Phagwara,Punjab,3,12,0
36289,2745019,58,16,single,owned,no,Design_Engineer,Bathinda,Punjab,6,14,0
36295,5879597,46,17,single,rented,no,Graphic_Designer,Bathinda,Punjab,9,11,0
36325,8321716,58,10,single,rented,no,Mechanical_engineer,Jammu[16],Jammu_and_Kashmir,4,13,0
36373,6325513,69,15,single,rented,yes,Army_officer,Yamunanagar,Haryana,4,11,0
36394,2861281,25,19,single,rented,no,Air_traffic_controller,Sirsa,Haryana,5,12,0
36405,5176250,42,14,single,rented,no,Analyst,Bhiwani,Haryana,6,14,0
36451,8257194,48,8,single,rented,no,Official,Panipat,Haryana,8,10,0
36491,9878857,32,16,single,rented,yes,Chemical_engineer,Sirsa,Haryana,11,12,1
36495,7127792,36,8,single,norent_noown,no,Computer_hardware_engineer,Yamunanagar,Haryana,8,13,0
36510,2848384,77,19,single,rented,no,Computer_operator,Shimla,Himachal_Pradesh,5,10,0
36524,6718459,66,0,single,rented,yes,Chemical_engineer,Faridabad,Haryana,0,12,0
36525,4806341,79,3,single,rented,no,Computer_operator,Panchkula,Haryana,3,13,0
36526,4973814,24,19,single,rented,no,Computer_operator,Amritsar,Punjab,6,12,1
36540,2385302,69,10,single,rented,yes,Secretary,Panipat,Haryana,8,13,1
36552,3830939,53,3,single,rented,yes,Chef,Sonipat,Haryana,3,11,0
36568,743219,54,5,single,owned,no,Statistician,Haridwar,Uttarakhand,5,12,0
36596,9739777,22,18,single,rented,no,Firefighter,Panipat,Haryana,4,10,0
36607,4195478,52,12,single,owned,no,Aviator,Panipat,Haryana,5,13,0
36627,5524586,67,7,single,rented,no,Technical_writer,Karnal,Haryana,7,12,0
36628,338634,72,13,single,rented,yes,Technology_specialist,Srinagar,Jammu_and_Kashmir,8,12,0
36634,6127106,72,7,single,rented,no,Mechanical_engineer,Faridabad,Haryana,7,12,0
36645,12608,64,19,single,norent_noown,no,Physician,Dehradun,Uttarakhand,5,11,0
36669,226629,53,18,single,rented,no,Psychologist,Sirsa,Haryana,12,11,0
36676,7886476,55,8,single,rented,yes,Software_Developer,Ludhiana,Punjab,8,10,0
36684,3412690,66,13,single,rented,no,Hotel_Manager,Amritsar,Punjab,11,14,0
36695,5639383,37,5,single,rented,no,Civil_engineer,Sonipat,Haryana,4,12,1
36696,3933433,32,5,single,rented,no,Graphic_Designer,Bhiwani,Haryana,3,12,0
36702,6606244,33,8,single,rented,no,Flight_attendant,Bhiwani,Haryana,8,13,0
36703,1969961,51,9,married,rented,yes,Dentist,Amritsar,Punjab,9,12,0
36737,4139062,31,11,single,rented,no,Industrial_Engineer,Sonipat,Haryana,11,13,0
36759,570560,60,9,single,rented,no,Computer_operator,Panchkula,Haryana,4,13,0
36835,2096865,23,11,single,rented,no,Drafter,Dehradun,Uttarakhand,11,12,0
36844,9556585,29,1,single,rented,no,Drafter,Ludhiana,Punjab,1,10,0
36847,3803419,61,16,married,rented,no,Aviator,Sonipat,Haryana,11,12,0
36870,5121883,32,7,married,rented,no,Lawyer,Ludhiana,Punjab,5,12,0
36878,6105859,44,18,single,rented,no,Design_Engineer,Shimla,Himachal_Pradesh,10,14,0
36905,4570845,47,3,single,rented,no,Web_designer,Srinagar,Jammu_and_Kashmir,3,14,1
36913,80183,72,4,single,rented,yes,Financial_Analyst,Srinagar,Jammu_and_Kashmir,4,13,1
36914,2175094,29,4,single,rented,yes,Economist,Srinagar,Jammu_and_Kashmir,4,11,0
36916,8234198,54,16,single,rented,no,Aviator,Yamunanagar,Haryana,3,13,0
36939,8064081,55,18,single,rented,yes,Software_Developer,Bhiwani,Haryana,9,14,0
36962,5356355,34,6,single,rented,yes,Chartered_Accountant,Karnal,Haryana,6,13,0
36972,6382731,51,8,single,rented,yes,Surveyor,Dehradun,Uttarakhand,5,11,0
36981,3342118,78,9,single,rented,no,Biomedical_Engineer,Haridwar,Uttarakhand,6,11,0
36987,8305013,45,0,single,rented,no,Statistician,Dehradun,Uttarakhand,0,11,0
37001,281081,29,17,single,rented,no,Physician,Ambala,Haryana,6,13,0
37002,5720531,43,12,single,rented,no,Financial_Analyst,Dehradun,Uttarakhand,7,11,0
37013,4016035,35,19,single,rented,no,Police_officer,Patiala,Punjab,3,11,0
37058,7708426,42,14,single,rented,no,Industrial_Engineer,Sirsa,Haryana,7,13,0
37062,5510241,78,14,single,rented,yes,Psychologist,Patiala,Punjab,11,11,0
37076,6666406,79,4,single,rented,no,Graphic_Designer,Rohtak,Haryana,4,12,0
37093,2391997,69,19,single,rented,no,Magistrate,Sirsa,Haryana,6,11,1
37102,1766902,30,14,single,rented,no,Police_officer,Amritsar,Punjab,8,13,0
37136,2730986,35,10,single,rented,no,Web_designer,Panchkula,Haryana,4,14,0
37137,5732813,54,2,single,rented,yes,Geologist,Karnal,Haryana,2,13,0
37164,7770002,25,3,single,owned,yes,Technology_specialist,Ambala,Haryana,3,13,0
37174,2400228,24,1,single,rented,yes,Technology_specialist,Bhiwani,Haryana,1,12,0
37199,2803526,29,20,single,rented,no,Secretary,Bathinda,Punjab,14,12,0
37201,5559665,56,8,single,rented,yes,Librarian,Dehradun,Uttarakhand,3,12,0
37203,1598380,48,1,single,rented,yes,Computer_hardware_engineer,Jalandhar,Punjab,1,11,0
37206,3319389,35,5,single,rented,yes,Design_Engineer,Ludhiana,Punjab,5,11,0
37210,7545693,50,14,single,rented,no,Engineer,Srinagar,Jammu_and_Kashmir,4,14,0
37212,238506,24,3,single,rented,yes,Consultant,Bhiwani,Haryana,3,13,0
37217,9674252,41,7,single,rented,yes,Petroleum_Engineer,Patiala,Punjab,6,13,0
37230,4726953,61,14,single,rented,no,Air_traffic_controller,Haridwar,Uttarakhand,14,14,0
37274,7827983,59,18,single,rented,no,Biomedical_Engineer,Sonipat,Haryana,12,12,1
37281,7585777,33,0,single,rented,no,Analyst,Dehradun,Uttarakhand,0,12,0
37291,221192,64,20,married,rented,yes,Financial_Analyst,Bhiwani,Haryana,4,14,0
37304,1537256,29,5,single,rented,yes,Biomedical_Engineer,Bathinda,Punjab,5,14,1
37318,5098333,31,0,single,rented,yes,Civil_engineer,Phagwara,Punjab,0,11,0
37343,5964534,21,2,married,rented,no,Fashion_Designer,Jalandhar,Punjab,2,11,0
37355,3040483,33,7,single,rented,yes,Surgeon,Haridwar,Uttarakhand,7,11,1
37375,3331423,38,10,single,rented,no,Comedian,Panipat,Haryana,4,13,0
37378,1165459,25,6,single,rented,no,Technician,Srinagar,Jammu_and_Kashmir,3,14,0
37384,2945781,40,5,single,rented,no,Artist,Jammu[16],Jammu_and_Kashmir,5,10,0
37386,8417601,60,2,single,rented,yes,Microbiologist,Jammu[16],Jammu_and_Kashmir,2,14,0
37387,1581300,50,6,single,rented,no,Engineer,Jalandhar,Punjab,6,14,0
37407,3386878,42,18,single,owned,yes,Technician,Sonipat,Haryana,3,14,0
37431,9704512,78,15,single,rented,no,Artist,Panipat,Haryana,11,14,1
37439,4036960,79,16,single,rented,yes,Engineer,Panipat,Haryana,3,13,1
37441,6712876,51,17,single,rented,yes,Librarian,Panchkula,Haryana,3,14,0
37454,5460816,40,16,single,rented,yes,Firefighter,Bathinda,Punjab,13,11,0
37483,5633671,63,4,married,rented,no,Flight_attendant,Jammu[16],Jammu_and_Kashmir,3,11,0
37487,3227326,45,4,single,rented,no,Architect,Ludhiana,Punjab,4,12,0
37530,2214555,45,4,single,rented,no,Comedian,Sonipat,Haryana,4,12,0
37535,4798152,51,2,single,rented,no,Financial_Analyst,Sirsa,Haryana,2,14,0
37545,4158240,38,8,single,rented,yes,Surgeon,Ludhiana,Punjab,8,11,0
37546,6870039,48,0,single,rented,no,Graphic_Designer,Jalandhar,Punjab,0,13,0
37549,7509186,62,12,single,rented,no,Firefighter,Dehradun,Uttarakhand,4,12,0
37579,9106505,73,15,single,rented,no,Consultant,Sonipat,Haryana,8,12,0
37581,9539445,52,17,single,rented,yes,Lawyer,Ambala,Haryana,9,10,0
37624,5463216,25,6,single,rented,no,Consultant,Ambala,Haryana,6,13,0
37634,6647587,63,19,single,rented,yes,Scientist,Amritsar,Punjab,10,12,0
37637,6130465,25,16,single,rented,no,Civil_engineer,Sonipat,Haryana,3,11,0
37645,7048030,58,9,single,rented,no,Surgeon,Haridwar,Uttarakhand,9,12,0
37670,1963558,36,15,single,rented,yes,Microbiologist,Shimla,Himachal_Pradesh,7,13,1
37671,8434862,27,9,single,rented,no,Chemical_engineer,Srinagar,Jammu_and_Kashmir,5,11,1
37676,4825413,45,18,single,rented,yes,Chemical_engineer,Srinagar,Jammu_and_Kashmir,11,14,0
37677,7238880,29,7,single,rented,no,Computer_operator,Karnal,Haryana,7,10,0
37698,5000063,38,17,single,rented,no,Technology_specialist,Yamunanagar,Haryana,5,11,1
37720,2241112,28,8,single,rented,no,Police_officer,Sirsa,Haryana,6,14,0
37746,2735428,72,20,single,rented,no,Surveyor,Shimla,Himachal_Pradesh,6,14,0
37754,8996641,75,12,single,rented,no,Microbiologist,Patiala,Punjab,12,13,0
37766,9311486,68,9,single,rented,no,Lawyer,Panchkula,Haryana,9,12,0
37768,9724250,67,17,single,rented,yes,Dentist,Bathinda,Punjab,3,13,0
37772,9822116,27,12,single,rented,no,Artist,Haridwar,Uttarakhand,12,13,0
37781,5899830,77,4,single,rented,no,Technical_writer,Karnal,Haryana,4,14,0
37787,6227811,60,14,single,owned,no,Economist,Sirsa,Haryana,12,12,0
37798,8005608,65,8,single,rented,no,Civil_servant,Sonipat,Haryana,8,12,1
37814,1197375,41,0,single,rented,yes,Microbiologist,Srinagar,Jammu_and_Kashmir,0,11,0
37831,1855377,26,3,single,rented,no,Magistrate,Shimla,Himachal_Pradesh,3,13,0
37848,9657655,76,0,single,rented,no,Psychologist,Jalandhar,Punjab,0,12,0
37853,8791091,33,15,single,rented,no,Microbiologist,Karnal,Haryana,12,14,0
37882,412015,23,8,single,rented,no,Technical_writer,Gurgaon,Haryana,4,10,0
37895,6862187,22,7,single,rented,no,Scientist,Srinagar,Jammu_and_Kashmir,7,12,1
37906,4184636,55,2,single,rented,yes,Official,Amritsar,Punjab,2,10,0
37908,4736350,38,13,single,rented,no,Microbiologist,Ambala,Haryana,6,13,1
37925,4421612,79,20,single,rented,no,Firefighter,Rohtak,Haryana,8,11,0
37940,7814930,77,4,single,rented,yes,Surveyor,Haridwar,Uttarakhand,4,14,0
37954,9984878,51,18,single,rented,yes,Comedian,Jammu[16],Jammu_and_Kashmir,8,12,0
37957,2959223,43,2,single,rented,no,Analyst,Ambala,Haryana,2,12,0
37970,5498131,61,15,single,rented,no,Industrial_Engineer,Amritsar,Punjab,7,13,0
37980,9043312,71,10,single,owned,no,Physician,Phagwara,Punjab,3,14,0
37993,7362151,65,4,single,rented,no,Magistrate,Gurgaon,Haryana,3,11,0
38002,7167873,61,0,single,rented,yes,Designer,Ambala,Haryana,0,11,0
38015,667848,58,10,single,rented,no,Comedian,Faridabad,Haryana,8,12,0
38024,7278093,77,17,single,rented,no,Chemical_engineer,Sirsa,Haryana,10,14,0
38030,1680177,33,18,single,owned,no,Industrial_Engineer,Sonipat,Haryana,6,11,1
38034,4706227,76,6,single,rented,yes,Technical_writer,Haridwar,Uttarakhand,6,14,0
38057,5794794,61,19,single,rented,no,Drafter,Patiala,Punjab,13,11,0
38074,1672431,45,8,single,rented,no,Drafter,Jalandhar,Punjab,8,14,0
38078,8262466,46,4,single,rented,no,Chemical_engineer,Phagwara,Punjab,4,13,0
38082,3128681,59,4,single,owned,no,Drafter,Ludhiana,Punjab,4,12,0
38089,4594450,79,14,single,rented,no,Microbiologist,Shimla,Himachal_Pradesh,14,11,0
38090,2703840,48,17,single,norent_noown,no,Computer_operator,Dehradun,Uttarakhand,5,14,0
38098,3171323,21,17,single,rented,no,Industrial_Engineer,Shimla,Himachal_Pradesh,5,12,0
38131,5615027,23,14,single,rented,yes,Civil_engineer,Dehradun,Uttarakhand,14,14,0
38138,3890518,64,19,single,rented,no,Scientist,Shimla,Himachal_Pradesh,12,10,0
38191,4149976,35,15,married,owned,no,Drafter,Ludhiana,Punjab,10,12,1
38195,6118570,53,14,married,rented,no,Technology_specialist,Dehradun,Uttarakhand,14,13,0
